booking_id,guest_name,guest_email,room_id,check_in,check_out,nights,guests_count,amount,status
BK-2024-00899,Yuna OBrien,yuna.obrien.018.2@proton.me,R-203,2024-03-05,2024-03-08,3,2,12100,Completed
BK-2024-00900,Hannah Chua,hannah.chua.070@gmail.com,R-205,2024-03-08,2024-03-13,5,1,21200,Completed
BK-2024-00901,Priya Garcia,priya.garcia.035.2@gmail.com,R-203,2024-03-09,2024-03-12,3,3,12700,Completed
BK-2024-00902,Kenji Singh,kenji.singh.101@outlook.com,R-205,2024-03-09,2024-03-10,1,3,4200,Completed
BK-2024-00903,Noah Garcia,noah.garcia.043.2@proton.me,R-204,2024-03-09,2024-03-10,1,2,4200,Completed
BK-2024-00904,Samir Singh,samir.singh.029.2@icloud.com,R-103,2024-03-09,2024-03-14,5,2,0,Cancelled
BK-2024-00905,Chen Garcia,chen.garcia.067@yahoo.com,R-202,2024-03-12,2024-03-15,3,2,8100,Completed
BK-2024-00906,Mei Patel,mei.patel.052.2@yahoo.com,R-106,2024-03-14,2024-03-16,2,4,9900,Completed
BK-2024-00907,Chen Garcia,chen.garcia.067@yahoo.com,R-306,2024-03-14,2024-03-16,2,4,13000,Completed
BK-2024-00908,Daniel Lee,daniel.lee.111@outlook.com,R-304,2024-03-15,2024-03-18,3,5,15600,Completed
BK-2024-00909,Nina OBrien,nina.obrien.026.2@outlook.com,R-202,2024-03-17,2024-03-19,2,2,0,Cancelled
BK-2024-00910,Miguel Tanaka,miguel.tanaka.009.2@icloud.com,R-205,2024-03-18,2024-03-22,4,2,16100,Completed
BK-2024-00911,Samir Lee,samir.lee.119@icloud.com,R-404,2024-03-19,2024-03-23,4,3,19700,Completed
BK-2024-00912,Hannah Bennett,hannah.bennett.040.2@gmail.com,R-103,2024-03-19,2024-03-20,1,1,2700,Completed
BK-2024-00913,James OBrien,james.obrien.034.2@icloud.com,R-102,2024-03-20,2024-03-21,1,1,2700,Completed
BK-2024-00914,Hannah Patel,hannah.patel.100@gmail.com,R-401,2024-03-22,2024-03-23,1,3,6800,Completed
BK-2024-00915,Liam Chua,liam.chua.006.2@outlook.com,R-404,2024-03-23,2024-03-28,5,2,26000,Completed
BK-2024-00916,Samir Garcia,samir.garcia.059.2@icloud.com,R-302,2024-03-24,2024-03-31,7,3,28200,Completed
BK-2024-00917,Oscar Garcia,oscar.garcia.027.2@yahoo.com,R-104,2024-03-24,2024-03-26,2,1,5400,Completed
BK-2024-00918,Maya OBrien,maya.obrien.106@outlook.com,R-101,2024-03-25,2024-04-01,7,2,18800,Completed
BK-2024-00919,Elena OBrien,elena.obrien.058.2@proton.me,R-101,2024-03-29,2024-04-03,5,2,14200,Completed
BK-2024-00920,Rafael Lee,rafael.lee.079@icloud.com,R-102,2024-03-30,2024-04-02,3,2,8500,Completed
BK-2024-00921,Lucas Tanaka,lucas.tanaka.017.2@yahoo.com,R-201,2024-04-01,2024-04-02,1,1,2700,Completed
BK-2024-00922,Grace Bennett,grace.bennett.080@gmail.com,R-105,2024-04-01,2024-04-04,3,5,14800,Completed
BK-2024-00923,Ethan Singh,ethan.singh.045.2@gmail.com,R-203,2024-04-03,2024-04-05,2,2,8100,Completed
BK-2024-00924,Mei Bennett,mei.bennett.112@yahoo.com,R-305,2024-04-07,2024-04-12,5,2,32500,Completed
BK-2024-00925,Nina Patel,nina.patel.116@outlook.com,R-204,2024-04-08,2024-04-10,2,2,8100,Completed
BK-2024-00926,Sofia OBrien,sofia.obrien.098@proton.me,R-102,2024-04-12,2024-04-16,4,2,11300,Completed
BK-2024-00927,Amara Bennett,amara.bennett.072@yahoo.com,R-304,2024-04-13,2024-04-14,1,4,5200,Completed
BK-2024-00928,Arjun Singh,arjun.singh.053.2@proton.me,R-202,2024-04-14,2024-04-16,2,2,5400,Completed
BK-2024-00929,Hannah Bennett,hannah.bennett.040.2@gmail.com,R-102,2024-04-17,2024-04-18,1,1,2700,Completed
BK-2024-00930,Noah Tanaka,noah.tanaka.073@proton.me,R-304,2024-04-18,2024-04-20,2,2,9900,Completed
BK-2024-00931,Arjun Garcia,arjun.garcia.083@proton.me,R-301,2024-04-20,2024-04-24,4,2,17000,Completed
BK-2024-00932,Elena Bennett,elena.bennett.088@proton.me,R-202,2024-04-23,2024-04-26,3,2,8100,Completed
BK-2024-00933,Priya Lee,priya.lee.095@gmail.com,R-203,2024-04-26,2024-04-28,2,3,8500,Completed
BK-2024-00934,Maya Chua,maya.chua.046.2@outlook.com,R-404,2024-04-28,2024-05-01,3,3,14800,Completed
BK-2024-00935,Arjun Singh,arjun.singh.053.2@proton.me,R-206,2024-04-29,2024-05-03,4,1,16100,Completed
BK-2024-00936,Miguel Lee,miguel.lee.039.2@icloud.com,R-205,2024-04-30,2024-05-02,2,1,8100,Completed
BK-2024-00937,Ethan Garcia,ethan.garcia.075@gmail.com,R-201,2024-05-03,2024-05-06,3,1,8500,Completed
BK-2024-00938,Liam Bennett,liam.bennett.096@outlook.com,R-201,2024-05-04,2024-05-08,4,2,11300,Completed
BK-2024-00939,Samir Tanaka,samir.tanaka.089@icloud.com,R-105,2024-05-09,2024-05-12,3,1,0,Cancelled
BK-2024-00940,Elena OBrien,elena.obrien.058.2@proton.me,R-202,2024-05-10,2024-05-15,5,1,14200,Completed
BK-2024-00941,Andre Garcia,andre.garcia.115@gmail.com,R-201,2024-05-10,2024-05-13,3,1,8500,Completed
BK-2024-00942,Rafael Singh,rafael.singh.109@icloud.com,R-106,2024-05-11,2024-05-15,4,1,0,Cancelled
BK-2024-00943,James Patel,james.patel.004.2@icloud.com,R-204,2024-05-11,2024-05-15,4,1,17000,Completed
BK-2024-00944,Hannah Chua,hannah.chua.070@gmail.com,R-303,2024-05-11,2024-05-14,3,5,15600,Completed
BK-2024-00945,Daniel Lee,daniel.lee.111@outlook.com,R-305,2024-05-17,2024-05-21,4,1,27400,Completed
BK-2024-00946,Nina Bennett,nina.bennett.056.2@outlook.com,R-102,2024-05-19,2024-05-22,3,2,8100,Completed
BK-2024-00947,Priya Lee,priya.lee.095@gmail.com,R-104,2024-05-19,2024-05-20,1,2,2700,Completed
BK-2024-00948,Andre Lee,andre.lee.055.2@gmail.com,R-403,2024-05-23,2024-05-27,4,3,19700,Completed
BK-2024-00949,Isabella OBrien,isabella.obrien.074@icloud.com,R-404,2024-05-27,2024-05-30,3,3,14800,Completed
BK-2024-00950,Amara Chua,amara.chua.102@yahoo.com,R-301,2024-05-29,2024-06-02,4,1,16100,Completed
BK-2024-00951,Sofia Chua,sofia.chua.038.2@proton.me,R-404,2024-05-30,2024-06-04,5,2,24600,Completed
BK-2024-00952,Rafael Garcia,rafael.garcia.019.2@icloud.com,R-102,2024-06-01,2024-06-03,2,2,5100,Completed
BK-2024-00953,Grace Patel,grace.patel.020.2@gmail.com,R-306,2024-06-02,2024-06-04,2,3,11600,Completed
BK-2024-00954,Samir Tanaka,samir.tanaka.089@icloud.com,R-102,2024-06-08,2024-06-09,1,1,2500,Completed
BK-2024-00955,Kenji Garcia,kenji.garcia.011.2@outlook.com,R-104,2024-06-12,2024-06-15,3,1,7200,Completed
BK-2024-00956,Grace OBrien,grace.obrien.050.2@gmail.com,R-204,2024-06-14,2024-06-17,3,3,11400,Completed
BK-2024-00957,Miguel Tanaka,miguel.tanaka.009.2@icloud.com,R-103,2024-06-15,2024-06-16,1,1,2500,Completed
BK-2024-00958,Priya Lee,priya.lee.095@gmail.com,R-403,2024-06-15,2024-06-17,2,5,9300,Completed
BK-2024-00959,Nina Bennett,nina.bennett.056.2@outlook.com,R-201,2024-06-16,2024-06-19,3,2,7200,Completed
BK-2024-00960,Mei Bennett,mei.bennett.112@yahoo.com,R-102,2024-06-17,2024-06-19,2,1,4800,Completed
BK-2024-00961,Chen Tanaka,chen.tanaka.097@yahoo.com,R-206,2024-06-18,2024-06-22,4,3,14400,Completed
BK-2024-00962,David Patel,david.patel.092@yahoo.com,R-106,2024-06-20,2024-06-25,5,2,22000,Completed
BK-2024-00963,Ethan Tanaka,ethan.tanaka.105@gmail.com,R-106,2024-06-20,2024-06-24,4,1,17600,Completed
BK-2024-00964,James Bennett,james.bennett.064@icloud.com,R-302,2024-06-22,2024-06-26,4,3,15300,Completed
BK-2024-00965,Maya OBrien,maya.obrien.106@outlook.com,R-104,2024-06-22,2024-06-27,5,1,12700,Completed
BK-2024-00966,Samir Lee,samir.lee.119@icloud.com,R-205,2024-06-23,2024-06-28,5,2,18000,Completed
BK-2024-00967,James Chua,james.chua.094@icloud.com,R-302,2024-06-23,2024-06-26,3,3,10800,Completed
BK-2024-00968,Kenji Singh,kenji.singh.101@outlook.com,R-206,2024-06-25,2024-06-30,5,2,18000,Completed
BK-2024-00969,Liam Patel,liam.patel.036.2@outlook.com,R-201,2024-06-28,2024-06-30,2,1,5100,Completed
BK-2024-00970,Clara Patel,clara.patel.084@icloud.com,R-304,2024-06-30,2024-07-06,6,5,26400,Completed
BK-2024-00971,Maria Singh,maria.singh.061.2@outlook.com,R-303,2024-07-01,2024-07-05,4,1,0,Cancelled
BK-2024-00972,Lucas Garcia,lucas.garcia.107@yahoo.com,R-203,2024-07-01,2024-07-02,1,3,0,Cancelled
BK-2024-00973,Samir Garcia,samir.garcia.059.2@icloud.com,R-104,2024-07-04,2024-07-07,3,1,7200,Completed
BK-2024-00974,Samir Tanaka,samir.tanaka.089@icloud.com,R-101,2024-07-06,2024-07-10,4,2,10200,Completed
BK-2024-00975,Daniel Singh,daniel.singh.021.2@outlook.com,R-203,2024-07-09,2024-07-10,1,2,3600,Completed
BK-2024-00976,Maya OBrien,maya.obrien.106@outlook.com,R-302,2024-07-10,2024-07-12,2,2,7200,Completed
BK-2024-00977,Chen Lee,chen.lee.007.2@yahoo.com,R-303,2024-07-11,2024-07-16,5,2,22000,Completed
BK-2024-00978,Liam Patel,liam.patel.036.2@outlook.com,R-201,2024-07-11,2024-07-15,4,2,9600,Completed
BK-2024-00979,Grace Bennett,grace.bennett.080@gmail.com,R-202,2024-07-12,2024-07-14,2,1,5100,Completed
BK-2024-00980,Samir Singh,samir.singh.029.2@icloud.com,R-105,2024-07-12,2024-07-16,4,3,18700,Completed
BK-2024-00981,Samir Lee,samir.lee.119@icloud.com,R-203,2024-07-14,2024-07-18,4,1,14400,Completed
BK-2024-00982,Samir Singh,samir.singh.029.2@icloud.com,R-202,2024-07-20,2024-07-24,4,1,10200,Completed
BK-2024-00983,Yuna Patel,yuna.patel.108@proton.me,R-303,2024-07-21,2024-07-24,3,2,13200,Completed
BK-2024-00984,Rafael Singh,rafael.singh.109@icloud.com,R-204,2024-07-22,2024-07-23,1,1,3600,Completed
BK-2024-00985,Grace OBrien,grace.obrien.050.2@gmail.com,R-102,2024-07-24,2024-07-25,1,1,2400,Completed
BK-2024-00986,Miguel Garcia,miguel.garcia.099@icloud.com,R-304,2024-07-27,2024-07-30,3,5,14000,Completed
BK-2024-00987,Yuna Bennett,yuna.bennett.048.2@proton.me,R-104,2024-07-27,2024-08-03,7,2,17800,Completed
BK-2024-00988,Isabella Patel,isabella.patel.044.2@icloud.com,R-403,2024-07-28,2024-08-01,4,5,17600,Completed
BK-2024-00989,Kenji Singh,kenji.singh.101@outlook.com,R-201,2024-07-30,2024-08-01,2,2,4800,Completed
BK-2024-00990,Priya Lee,priya.lee.095@gmail.com,R-203,2024-07-31,2024-08-02,2,2,7200,Completed
BK-2024-00991,Amara OBrien,amara.obrien.042.2@yahoo.com,R-103,2024-08-03,2024-08-06,3,2,7600,Completed
BK-2024-00992,Grace Bennett,grace.bennett.080@gmail.com,R-201,2024-08-04,2024-08-07,3,2,7200,Completed
BK-2024-00993,Sofia Bennett,sofia.bennett.008.2@proton.me,R-206,2024-08-04,2024-08-07,3,2,10800,Completed
BK-2024-00994,David Patel,david.patel.092@yahoo.com,R-305,2024-08-06,2024-08-10,4,2,23200,Completed
BK-2024-00995,Elena Bennett,elena.bennett.088@proton.me,R-206,2024-08-08,2024-08-12,4,2,14400,Completed
BK-2024-00996,Amara OBrien,amara.obrien.042.2@yahoo.com,R-303,2024-08-08,2024-08-11,3,5,13200,Completed
BK-2024-00997,Oscar Tanaka,oscar.tanaka.057.2@yahoo.com,R-104,2024-08-09,2024-08-13,4,1,10200,Completed
BK-2024-00998,Nina OBrien,nina.obrien.026.2@outlook.com,R-106,2024-08-11,2024-08-15,4,2,17600,Completed
BK-2024-00999,Sofia Bennett,sofia.bennett.008.2@proton.me,R-203,2024-08-13,2024-08-17,4,3,14400,Completed
BK-2024-01000,Lucas Lee,lucas.lee.047.2@yahoo.com,R-105,2024-08-14,2024-08-19,5,3,22000,Completed
BK-2024-01001,David OBrien,david.obrien.002.2@yahoo.com,R-206,2024-08-17,2024-08-24,7,3,26700,Completed
BK-2024-01002,Mei Patel,mei.patel.052.2@yahoo.com,R-402,2024-08-19,2024-08-21,2,3,11600,Completed
BK-2024-01003,Kenji Lee,kenji.lee.071@outlook.com,R-203,2024-08-21,2024-08-24,3,1,10800,Completed
BK-2024-01004,Oscar Garcia,oscar.garcia.027.2@yahoo.com,R-105,2024-08-29,2024-08-31,2,5,8800,Completed
BK-2024-01005,Arjun Tanaka,arjun.tanaka.113@proton.me,R-302,2024-08-31,2024-09-04,4,2,15300,Completed
BK-2024-01006,Yuna Chua,yuna.chua.078@proton.me,R-404,2024-08-31,2024-09-06,6,4,28000,Completed
BK-2024-01007,Daniel Garcia,daniel.garcia.051.2@outlook.com,R-206,2024-09-02,2024-09-07,5,2,18000,Completed
BK-2024-01008,Elena Patel,elena.patel.028.2@proton.me,R-404,2024-09-03,2024-09-05,2,3,8800,Completed
BK-2024-01009,James Patel,james.patel.004.2@icloud.com,R-302,2024-09-06,2024-09-10,4,2,15300,Completed
BK-2024-01010,Sofia OBrien,sofia.obrien.098@proton.me,R-103,2024-09-07,2024-09-10,3,2,7600,Completed
BK-2024-01011,Noah Tanaka,noah.tanaka.073@proton.me,R-302,2024-09-10,2024-09-14,4,1,14400,Completed
BK-2024-01012,Samir Singh,samir.singh.029.2@icloud.com,R-103,2024-09-12,2024-09-15,3,2,7200,Completed
BK-2024-01013,Lucas Tanaka,lucas.tanaka.017.2@yahoo.com,R-401,2024-09-13,2024-09-17,4,1,24600,Completed
BK-2024-01014,Grace OBrien,grace.obrien.050.2@gmail.com,R-103,2024-09-22,2024-09-26,4,2,9600,Completed
BK-2024-01015,Samir Lee,samir.lee.119@icloud.com,R-202,2024-09-24,2024-09-28,4,1,9600,Completed
BK-2024-01016,Lucas Singh,lucas.singh.077@yahoo.com,R-101,2024-09-24,2024-09-29,5,2,0,Cancelled
BK-2024-01017,Priya Garcia,priya.garcia.035.2@gmail.com,R-202,2024-09-27,2024-09-29,2,2,5100,Completed
BK-2024-01018,James OBrien,james.obrien.034.2@icloud.com,R-106,2024-09-29,2024-10-01,2,3,8800,Completed
BK-2024-01019,Maya OBrien,maya.obrien.106@outlook.com,R-206,2024-10-01,2024-10-03,2,3,7200,Completed
BK-2024-01020,Miguel Lee,miguel.lee.039.2@icloud.com,R-103,2024-10-03,2024-10-07,4,2,9600,Completed
BK-2024-01021,Andre Garcia,andre.garcia.115@gmail.com,R-102,2024-10-03,2024-10-04,1,2,2400,Completed
BK-2024-01022,Amara OBrien,amara.obrien.042.2@yahoo.com,R-102,2024-10-06,2024-10-08,2,2,4800,Completed
BK-2024-01023,James OBrien,james.obrien.034.2@icloud.com,R-103,2024-10-11,2024-10-13,2,2,5100,Completed
BK-2024-01024,Maya Bennett,maya.bennett.016.2@outlook.com,R-306,2024-10-14,2024-10-18,4,2,23200,Completed
BK-2024-01025,Yuna Patel,yuna.patel.108@proton.me,R-103,2024-10-18,2024-10-19,1,1,2500,Completed
BK-2024-01026,Noah Lee,noah.lee.103@proton.me,R-104,2024-10-21,2024-10-23,2,2,4800,Completed
BK-2024-01027,Noah Tanaka,noah.tanaka.073@proton.me,R-104,2024-10-21,2024-10-24,3,2,0,Cancelled
BK-2024-01028,Oscar Singh,oscar.singh.117@yahoo.com,R-301,2024-10-23,2024-10-27,4,2,14400,Completed
BK-2024-01029,Sofia OBrien,sofia.obrien.098@proton.me,R-205,2024-10-25,2024-10-28,3,2,11400,Completed
BK-2024-01030,Amara Chua,amara.chua.102@yahoo.com,R-101,2024-10-26,2024-10-27,1,1,2500,Completed
BK-2024-01031,Miguel Lee,miguel.lee.039.2@icloud.com,R-401,2024-10-26,2024-10-29,3,3,18400,Completed
BK-2024-01032,Noah Tanaka,noah.tanaka.073@proton.me,R-202,2024-10-28,2024-10-30,2,1,4800,Completed
BK-2024-01033,Elena OBrien,elena.obrien.058.2@proton.me,R-402,2024-11-02,2024-11-06,4,2,27400,Completed
BK-2024-01034,Elena Chua,elena.chua.118@proton.me,R-202,2024-11-02,2024-11-04,2,1,0,Cancelled
BK-2024-01035,Maria Garcia,maria.garcia.091@outlook.com,R-103,2024-11-03,2024-11-04,1,1,2700,Completed
BK-2024-01036,Rafael Tanaka,rafael.tanaka.049.2@icloud.com,R-306,2024-11-03,2024-11-07,4,2,26000,Completed
BK-2024-01037,Chen Tanaka,chen.tanaka.097@yahoo.com,R-104,2024-11-04,2024-11-06,2,1,0,Cancelled
BK-2024-01038,David Bennett,david.bennett.032.2@yahoo.com,R-205,2024-11-11,2024-11-12,1,3,4000,Completed
BK-2024-01039,Amara OBrien,amara.obrien.042.2@yahoo.com,R-204,2024-11-12,2024-11-14,2,3,8100,Completed
BK-2024-01040,Priya Lee,priya.lee.095@gmail.com,R-402,2024-11-18,2024-11-21,3,3,19500,Completed
BK-2024-01041,Oscar Lee,oscar.lee.087@yahoo.com,R-302,2024-11-18,2024-11-23,5,2,20200,Completed
BK-2024-01042,Daniel Garcia,daniel.garcia.051.2@outlook.com,R-303,2024-11-20,2024-11-24,4,1,19700,Completed
BK-2024-01043,Oscar Lee,oscar.lee.087@yahoo.com,R-205,2024-11-20,2024-11-21,1,2,4000,Completed
BK-2024-01044,Isabella OBrien,isabella.obrien.074@icloud.com,R-303,2024-11-22,2024-11-25,3,5,15600,Completed
BK-2024-01045,Aiko Lee,aiko.lee.063@proton.me,R-104,2024-11-22,2024-11-24,2,1,5700,Completed
BK-2024-01046,Mei Chua,mei.chua.022.2@yahoo.com,R-205,2024-11-23,2024-11-30,7,1,29700,Completed
BK-2024-01047,Julia Chua,julia.chua.030.2@gmail.com,R-204,2024-11-25,2024-11-27,2,3,8100,Completed
BK-2024-01048,Maya Bennett,maya.bennett.016.2@outlook.com,R-401,2024-11-26,2024-11-29,3,1,19500,Completed
BK-2024-01049,Yuna Patel,yuna.patel.108@proton.me,R-106,2024-11-28,2024-11-30,2,5,9900,Completed
BK-2024-01050,Miguel Garcia,miguel.garcia.099@icloud.com,R-206,2024-11-29,2024-12-04,5,1,21200,Completed
BK-2024-01051,Liam Chua,liam.chua.006.2@outlook.com,R-104,2024-11-29,2024-12-02,3,2,8500,Completed
BK-2024-01052,Maria Garcia,maria.garcia.091@outlook.com,R-203,2024-11-30,2024-12-03,3,3,12700,Completed
BK-2024-01053,Ethan Garcia,ethan.garcia.075@gmail.com,R-103,2024-11-30,2024-12-06,6,1,17000,Completed
BK-2024-01054,Mei OBrien,mei.obrien.082@yahoo.com,R-305,2024-12-01,2024-12-04,3,4,19500,Completed
BK-2024-01055,Chen Singh,chen.singh.037.2@yahoo.com,R-202,2024-12-04,2024-12-08,4,2,10800,Completed
BK-2024-01056,Hannah OBrien,hannah.obrien.010.2@gmail.com,R-303,2024-12-06,2024-12-10,4,1,20800,Completed
BK-2024-01057,Oscar Lee,oscar.lee.087@yahoo.com,R-305,2024-12-08,2024-12-15,7,3,45500,Completed
BK-2024-01058,Aiko Garcia,aiko.garcia.003.2@proton.me,R-404,2024-12-08,2024-12-11,3,4,14800,Completed
BK-2024-01059,Oscar Tanaka,oscar.tanaka.057.2@yahoo.com,R-404,2024-12-11,2024-12-18,7,3,34500,Completed
BK-2024-01060,Miguel Lee,miguel.lee.039.2@icloud.com,R-103,2024-12-11,2024-12-14,3,1,8100,Completed
BK-2024-01061,Noah Lee,noah.lee.103@proton.me,R-103,2024-12-14,2024-12-15,1,1,2800,Completed
BK-2024-01062,Miguel Lee,miguel.lee.039.2@icloud.com,R-301,2024-12-16,2024-12-18,2,3,0,Cancelled
BK-2024-01063,Clara Chua,clara.chua.054.2@icloud.com,R-202,2024-12-18,2024-12-21,3,2,8100,Completed
BK-2024-01064,Lucas Lee,lucas.lee.047.2@yahoo.com,R-403,2024-12-19,2024-12-21,2,4,9900,Completed
BK-2024-01065,Grace Bennett,grace.bennett.080@gmail.com,R-101,2024-12-20,2024-12-26,6,1,17000,Completed
BK-2024-01066,Lucas Tanaka,lucas.tanaka.017.2@yahoo.com,R-205,2024-12-21,2024-12-25,4,2,17000,Completed
BK-2024-01067,Amara Bennett,amara.bennett.072@yahoo.com,R-203,2024-12-21,2024-12-22,1,3,4200,Completed
BK-2024-01068,Grace Chua,grace.chua.110@gmail.com,R-201,2024-12-21,2024-12-23,2,1,5700,Completed
BK-2024-01069,Kenji Garcia,kenji.garcia.011.2@outlook.com,R-205,2024-12-22,2024-12-28,6,2,24200,Completed
BK-2024-01070,Maria Singh,maria.singh.061.2@outlook.com,R-304,2024-12-24,2024-12-27,3,3,14800,Completed
BK-2024-01071,Isabella Chua,isabella.chua.014.2@icloud.com,R-206,2024-12-24,2024-12-27,3,2,12100,Completed
BK-2024-01072,Miguel Lee,miguel.lee.039.2@icloud.com,R-402,2024-12-25,2024-12-29,4,2,26000,Completed
BK-2024-01073,Sofia Patel,sofia.patel.068@proton.me,R-302,2024-12-26,2024-12-31,5,3,20200,Completed
BK-2024-01074,Rafael Lee,rafael.lee.079@icloud.com,R-102,2024-12-27,2024-12-30,3,2,8500,Completed
BK-2025-01075,Grace OBrien,grace.obrien.050.2@gmail.com,R-203,2025-01-02,2025-01-05,3,2,10800,Completed
BK-2025-01076,Amara OBrien,amara.obrien.042.2@yahoo.com,R-304,2025-01-05,2025-01-10,5,4,22000,Completed
BK-2025-01077,Maria Tanaka,maria.tanaka.001.2@outlook.com,R-205,2025-01-07,2025-01-09,2,3,7200,Completed
BK-2025-01078,Amara Patel,amara.patel.012.2@yahoo.com,R-101,2025-01-08,2025-01-12,4,2,9600,Completed
BK-2025-01079,Maya OBrien,maya.obrien.106@outlook.com,R-204,2025-01-13,2025-01-15,2,2,7200,Completed
BK-2025-01080,Ethan Tanaka,ethan.tanaka.105@gmail.com,R-101,2025-01-15,2025-01-20,5,1,12000,Completed
BK-2025-01081,Aiko Tanaka,aiko.tanaka.033.2@proton.me,R-204,2025-01-15,2025-01-19,4,3,14400,Completed
BK-2025-01082,Sofia Patel,sofia.patel.068@proton.me,R-206,2025-01-20,2025-01-22,2,1,7200,Completed
BK-2025-01083,Isabella Patel,isabella.patel.044.2@icloud.com,R-104,2025-01-20,2025-01-22,2,1,4800,Completed
BK-2025-01084,Julia Patel,julia.patel.060.2@gmail.com,R-304,2025-01-21,2025-01-27,6,2,0,Cancelled
BK-2025-01085,Rafael Lee,rafael.lee.079@icloud.com,R-303,2025-01-23,2025-01-26,3,5,13200,Completed
BK-2025-01086,Grace Patel,grace.patel.020.2@gmail.com,R-201,2025-01-24,2025-01-26,2,2,5100,Completed
BK-2025-01087,Samir Tanaka,samir.tanaka.089@icloud.com,R-104,2025-01-25,2025-01-27,2,2,5100,Completed
BK-2025-01088,Rafael Tanaka,rafael.tanaka.049.2@icloud.com,R-205,2025-01-30,2025-02-03,4,1,14400,Completed
BK-2025-01089,Samir Lee,samir.lee.119@icloud.com,R-202,2025-01-30,2025-02-03,4,2,9600,Completed
BK-2025-01090,Isabella Chua,isabella.chua.014.2@icloud.com,R-201,2025-01-30,2025-02-03,4,1,9600,Completed
BK-2025-01091,Priya Lee,priya.lee.095@gmail.com,R-206,2025-02-08,2025-02-10,2,1,7600,Completed
BK-2025-01092,Oscar Garcia,oscar.garcia.027.2@yahoo.com,R-203,2025-02-10,2025-02-14,4,3,0,Cancelled
BK-2025-01093,Yuna OBrien,yuna.obrien.018.2@proton.me,R-206,2025-02-10,2025-02-17,7,3,25200,Completed
BK-2025-01094,Rafael Singh,rafael.singh.109@icloud.com,R-201,2025-02-12,2025-02-17,5,1,12000,Completed
BK-2025-01095,Liam Bennett,liam.bennett.096@outlook.com,R-205,2025-02-13,2025-02-16,3,2,10800,Completed
BK-2025-01096,Amara OBrien,amara.obrien.042.2@yahoo.com,R-206,2025-02-14,2025-02-20,6,3,22900,Completed
BK-2025-01097,Lucas Garcia,lucas.garcia.107@yahoo.com,R-101,2025-02-22,2025-02-25,3,1,7600,Completed
BK-2025-01098,Julia Chua,julia.chua.030.2@gmail.com,R-303,2025-02-22,2025-02-24,2,4,0,Cancelled
BK-2025-01099,Hannah Chua,hannah.chua.070@gmail.com,R-105,2025-02-23,2025-02-27,4,5,17600,Completed
BK-2025-01100,Oscar Lee,oscar.lee.087@yahoo.com,R-101,2025-02-25,2025-03-03,6,2,14400,Completed
BK-2025-01101,Rafael Singh,rafael.singh.109@icloud.com,R-302,2025-02-28,2025-03-03,3,2,11400,Completed
BK-2025-01102,Miguel Tanaka,miguel.tanaka.009.2@icloud.com,R-201,2025-03-01,2025-03-05,4,1,11300,Completed
BK-2025-01103,Arjun Garcia,arjun.garcia.083@proton.me,R-201,2025-03-02,2025-03-05,3,2,8100,Completed
BK-2025-01104,Daniel Singh,daniel.singh.021.2@outlook.com,R-102,2025-03-04,2025-03-06,2,2,5400,Completed
BK-2025-01105,Liam OBrien,liam.obrien.066@outlook.com,R-401,2025-03-08,2025-03-11,3,2,20500,Completed
BK-2025-01106,Ethan Garcia,ethan.garcia.075@gmail.com,R-201,2025-03-09,2025-03-10,1,2,2700,Completed
BK-2025-01107,Lucas Lee,lucas.lee.047.2@yahoo.com,R-404,2025-03-09,2025-03-12,3,2,14800,Completed
BK-2025-01108,Sofia Chua,sofia.chua.038.2@proton.me,R-203,2025-03-11,2025-03-15,4,2,16100,Completed
BK-2025-01109,Lucas Lee,lucas.lee.047.2@yahoo.com,R-202,2025-03-12,2025-03-14,2,2,0,Cancelled
BK-2025-01110,David Bennett,david.bennett.032.2@yahoo.com,R-401,2025-03-12,2025-03-14,2,4,13000,Completed
BK-2025-01111,Elena Patel,elena.patel.028.2@proton.me,R-402,2025-03-13,2025-03-18,5,4,32500,Completed
BK-2025-01112,Liam OBrien,liam.obrien.066@outlook.com,R-101,2025-03-14,2025-03-15,1,2,2800,Completed
BK-2025-01113,Noah Lee,noah.lee.103@proton.me,R-403,2025-03-16,2025-03-19,3,2,14800,Completed
BK-2025-01114,Priya Garcia,priya.garcia.035.2@gmail.com,R-401,2025-03-16,2025-03-22,6,2,39000,Completed
BK-2025-01115,Isabella Bennett,isabella.bennett.104@icloud.com,R-101,2025-03-16,2025-03-19,3,1,0,Cancelled
BK-2025-01116,Miguel Tanaka,miguel.tanaka.009.2@icloud.com,R-304,2025-03-17,2025-03-22,5,2,24600,Completed
BK-2025-01117,Rafael Singh,rafael.singh.109@icloud.com,R-206,2025-03-20,2025-03-22,2,1,8100,Completed
BK-2025-01118,Kenji Singh,kenji.singh.101@outlook.com,R-306,2025-03-20,2025-03-23,3,2,19500,Completed
BK-2025-01119,James Bennett,james.bennett.064@icloud.com,R-304,2025-03-21,2025-03-27,6,5,31200,Completed
BK-2025-01120,Maria Singh,maria.singh.061.2@outlook.com,R-203,2025-03-21,2025-03-24,3,2,12700,Completed
BK-2025-01121,Liam Chua,liam.chua.006.2@outlook.com,R-204,2025-03-22,2025-03-24,2,1,8500,Completed
BK-2025-01122,Arjun Garcia,arjun.garcia.083@proton.me,R-301,2025-03-23,2025-03-24,1,2,4000,Completed
